from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U1984Z1,U1984Z4,1,,381_55_191202,421_264_200420
U1984Z2,U1984Z3,1,,381_56_191128,421_265_200420
U1984Z1,U1984Z3,1,,381_51_191202,421_265_200420
U1984Z2,U1984Z4,1,,381_52_191128,421_266_200420
U1984Z1,U1984Z4,1,,381_63_191202,421_266_200420
U1984Z1,U1984Z4,1,,381_69_191202,421_267_200420
U1984Z2,U1984Z4,1,,381_50_191128,421_267_200420
U1984Z2,U1984Z3,1,,381_52_191128,421_268_200420
U1984Z1,U1984Z3,1,,381_63_191202,421_268_200420
U1984Z1,U1984Z4,1,,381_78_191202,421_269_200420
U1984Z2,U1984Z4,1,,381_65_191128,421_269_200420
U1984Z2,U1984Z3,1,,381_47_191128,421_270_200420
U1984Z1,U1984Z3,1,,381_57_191202,421_270_200420
U1984Z2,U1984Z4,1,,381_56_191128,421_271_200420
U1984Z1,U1984Z4,1,,381_51_191202,421_271_200420
U1984Z2,U1984Z3,1,,381_64_191128,421_272_200420
U1984Z1,U1984Z3,1,,381_59_191202,421_272_200420
U1984Z2,U1984Z4,1,,381_60_191128,421_273_200420
U1984Z1,U1984Z4,1,,381_48_191202,421_273_200420
U1984Z2,U1984Z4,1,,381_58_191128,421_274_200420
U1984Z1,U1984Z4,1,,381_73_191202,421_274_200420
U1984Z2,U1984Z3,1,,381_60_191128,421_275_200420
U1984Z1,U1984Z3,1,,381_48_191202,421_275_200420
U1984Z2,U1984Z3,1,,381_70_191128,421_278_200420
U1984Z1,U1984Z3,1,,381_55_191202,421_278_200420
U1984Z2,U1984Z4,1,,381_47_191128,421_279_200420
U1984Z1,U1984Z4,1,,381_57_191202,421_279_200420
U1984Z2,U1984Z3,1,,381_58_191128,421_280_200420
U1984Z1,U1984Z3,1,,381_73_191202,421_280_200420
U1984Z2,U1984Z4,1,,381_74_191128,421_281_200420
U1984Z1,U1984Z4,1,,381_66_191202,421_281_200420
U1984Z2,U1984Z3,1,,381_49_191128,421_282_200420
U1984Z1,U1984Z3,1,,381_54_191202,421_282_200420
U1984Z2,U1984Z4,1,,381_67_191128,421_283_200420
U1984Z2,U1984Z4,1,,381_50_191130,421_284_200425
U1984Z1,U1984Z3,1,,381_55_191207,421_285_200425
U1278Z1,U1278Z3,1,,398_113_191215,662_140_200425
U1984Z1,U1984Z3,1,,381_51_191201,421_286_200425
U1984Z1,U1984Z4,1,,381_63_191207,421_287_200425
U1984Z2,U1984Z4,1,,381_52_191130,421_287_200425
U1278Z2,U1278Z2,1,,398_164_200111,662_147_200425
U1278Z1,U1278Z3,1,,398_103_191216,662_148_200425
U2300Z1,U2300Z1,1,,421_223_191116,421_288_200425
U1984Z1,U1984Z3,1,,381_59_191207,421_289_200425
U1984Z1,U1984Z4,1,,381_48_191207,421_273_200425
U1984Z2,U1984Z4,1,,381_60_191130,421_273_200425
