stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
U243Z4P,"Kbely",50.13148,14.55087,"P",,0,,0,,D
U243Z4,"Kbely",50.13148,14.55087,"B",,0,,0,,D
U243Z5P,"Kbely",50.12999,14.55088,"P",,0,,0,,E
U243Z5,"Kbely",50.12999,14.55088,"B",,0,,0,,E
U243Z6P,"Kbely",50.13037,14.55098,"P",,0,,0,,F
U243Z6,"Kbely",50.13037,14.55098,"B",,0,,0,,F
U243Z15P,"Kbely",50.12999,14.55088,"P",,0,,0,,E
U243Z16P,"Kbely",50.13037,14.55098,"P",,0,,0,,F
U244Z1P,"Ke Kaménce",50.07152,14.30242,"P",,0,,0,,A
U244Z2P,"Ke Kaménce",50.07150,14.30248,"P",,0,,0,,B
U245Z1P,"Branické náměstí",50.03435,14.41485,"P",,0,,0,,A
U245Z2P,"Branické náměstí",50.03458,14.41469,"P",,0,,0,,B
U246Z1P,"Ke Schodům",50.01418,14.41582,"P",,0,,0,,A
U247Z1P,"Ke Smrčině",50.01768,14.52516,"P",,0,,0,,A
U247Z1,"Ke Smrčině",50.01768,14.52516,"B",,0,,0,,A
U247Z2P,"Ke Smrčině",50.01787,14.52522,"P",,0,,0,,B
U247Z2,"Ke Smrčině",50.01787,14.52522,"B",,0,,0,,B
U248Z1P,"Ke Stadionu",50.14764,14.52475,"P",,0,,0,,A
U248Z2P,"Ke Stadionu",50.14770,14.52482,"P",,0,,0,,B
U249Z1P,"Ke Stírce",50.12267,14.45587,"P",,0,,2,,A
U249Z2P,"Ke Stírce",50.12299,14.45615,"P",,0,,1,,B
U251Z1P,"Kelerka",50.11532,14.49020,"P",,0,,0,,A
U251Z1,"Kelerka",50.11532,14.49020,"0",,0,,0,,A
U251Z2P,"Kelerka",50.11518,14.48900,"P",,0,,0,,B
U251Z2,"Kelerka",50.11518,14.48900,"0",,0,,0,,B
U252Z1P,"Kesnerka",50.05788,14.40207,"P",,0,,0,,A
U253Z1P,"Khodlova",50.11029,14.60407,"P",,0,,0,,A
U254Z1P,"Klamovka",50.07063,14.38003,"P",,0,,1,,A
U254Z2P,"Klamovka",50.07058,14.37914,"P",,0,,1,,B
U254Z3P,"Klamovka",50.07103,14.38150,"P",,0,,0,,C
U254Z4P,"Klamovka",50.07142,14.37986,"P",,0,,0,,D
U254Z5P,"Klamovka",50.07157,14.37960,"P",,0,,0,,E
U254Z6P,"Klamovka",50.06964,14.37863,"P",,0,,0,,F
U255Z1P,"Klánova",50.02137,14.42378,"P",,0,,0,,A
U255Z2P,"Klánova",50.02135,14.42335,"P",,0,,0,,B
U256Z1P,"Klánovice",50.09895,14.68594,"P",,0,,0,,A
U256Z2P,"Klánovice",50.09900,14.68543,"P",,0,,0,,B
U257Z1P,"Klárův ústav",50.02770,14.45715,"P",,0,,0,,A
U257Z2P,"Klárův ústav",50.02830,14.45673,"P",,0,,0,,B
U258Z101P,"Lužiny",50.04448,14.32974,"P",,0,U258S1,1,,1
U258Z102P,"Lužiny",50.04451,14.33114,"P",,0,U258S1,1,,2
U259Z1P,"Klíčov",50.11690,14.51427,"P",,0,,0,,A
U259Z2P,"Klíčov",50.11674,14.51441,"P",,0,,0,,B
U260Z1P,"Klíčovská",50.11745,14.50795,"P",,0,,0,,A
U260Z2P,"Klíčovská",50.11790,14.50832,"P",,0,,0,,B
U261Z1P,"Klikovka",50.05705,14.42977,"P",,0,,0,,A
U261Z2P,"Klikovka",50.05695,14.43143,"P",,0,,0,,B
U262Z2P,"Korunovační",50.09970,14.42058,"P",,0,,1,,B
U262Z3P,"Korunovační",50.10110,14.41820,"P",,0,,1,,C
U262Z4P,"Korunovační",50.10037,14.42036,"P",,0,,1,,D
U263Z1P,"Kloboučnická",50.06057,14.45093,"P",,0,,0,,A
U263Z3P,"Kloboučnická",50.06030,14.44990,"P",,0,,0,,C
U263Z4P,"Kloboučnická",50.06030,14.44962,"P",,0,,0,,D
U263Z5P,"Kloboučnická",50.06063,14.44853,"P",,0,,0,,E
U264Z1P,"Klukovice",50.03608,14.36650,"P",,0,,0,,A
U264Z2P,"Klukovice",50.03574,14.36685,"P",,0,,0,,B
U265Z1P,"Brumlovka",50.04810,14.45506,"P",,0,,0,,A
U265Z2P,"Brumlovka",50.04779,14.45448,"P",,0,,0,,B
U265Z2,"Brumlovka",50.04779,14.45448,"0",,0,,0,,B
U266Z1P,"Kněžská luka",50.09219,14.49297,"P",,0,,1,,A
U266Z2P,"Kněžská luka",50.09215,14.49248,"P",,0,,1,,B
U266Z3P,"Kněžská luka",50.09198,14.49314,"P",,0,,0,,C
U266Z4P,"Kněžská luka",50.09215,14.49439,"P",,0,,0,,D
U267Z1P,"Služská",50.12467,14.44914,"P",,0,,0,,A
U267Z2P,"Služská",50.12401,14.45062,"P",,0,,0,,B
U268Z1P,"Kodaňská",50.07075,14.46082,"P",,0,,0,,A
U269Z1P,"Koh-i-noor",50.06758,14.46141,"P",,0,,1,,A
U269Z2P,"Koh-i-noor",50.06769,14.46225,"P",,0,,1,,B
U269Z3P,"Koh-i-noor",50.06674,14.46048,"P",,0,,0,,C
U269Z4P,"Koh-i-noor",50.06747,14.46174,"P",,0,,0,,D
U270Z1P,"Kokořínská",50.14570,14.48522,"P",,0,,0,,A
U270Z2P,"Kokořínská",50.14572,14.48505,"P",,0,,0,,B
U271Z1P,"Koleje Jižní Město",50.01728,14.49950,"P",,0,,0,,A
U271Z2P,"Koleje Jižní Město",50.01719,14.50030,"P",,0,,0,,B
U272Z1P,"Divadlo pod Palmovkou",50.10566,14.47275,"P",,0,,1,,A
U273Z1P,"Koleje Větrník",50.08876,14.35120,"P",,0,,0,,A
U274Z1P,"Koloděje",50.06010,14.64052,"P",,0,,0,,A
U274Z2P,"Koloděje",50.06018,14.64088,"P",,0,,0,,B
U274Z2,"Koloděje",50.06018,14.64088,"B",,0,,0,,B
U274Z72,"Koloděje",50.06018,14.64088,"B",,0,,0,,B
U275Z1P,"Kolodějská obora",50.06237,14.62807,"P",,0,,0,,A
U275Z1,"Kolodějská obora",50.06237,14.62807,"B",,0,,0,,A
U275Z2P,"Kolodějská obora",50.06248,14.62764,"P",,0,,0,,B
U275Z2,"Kolodějská obora",50.06248,14.62764,"B",,0,,0,,B
U276Z1P,"Kolonie",50.09329,14.52536,"P",,0,,0,,A
U276Z2P,"Kolonie",50.09349,14.52501,"P",,0,,0,,B
U277Z1P,"Škola Kolovraty",50.01110,14.62768,"P",,0,,0,,A
U277Z2P,"Škola Kolovraty",50.01123,14.62752,"P",,0,,0,,B
U278Z1P,"Zdiměřická",50.02197,14.51773,"P",,0,,0,,A
U278Z1,"Zdiměřická",50.02197,14.51773,"B",,0,,0,,A
U278Z2P,"Zdiměřická",50.02252,14.51745,"P",,0,,0,,B
U278Z2,"Zdiměřická",50.02252,14.51745,"B",,0,,0,,B
U279Z1P,"Komárovská",50.11523,14.62145,"P",,0,,0,,A
U279Z2P,"Komárovská",50.11538,14.62145,"P",,0,,0,,B
U280Z1P,"Komořany",49.99207,14.41042,"P",,0,,0,,A
U280Z2P,"Komořany",49.99030,14.41082,"P",,0,,0,,B
U280Z3P,"Komořany",49.99160,14.41082,"P",,0,,0,,C
U280Z3,"Komořany",49.99160,14.41082,"0",,0,,0,,C
U280Z11,"Komořany",49.99207,14.41042,"0",,0,,0,,A
U281Z1P,"Bavorská",50.05413,14.31087,"P",,0,,0,,A
U281Z3P,"Bavorská",50.05542,14.31018,"P",,0,,0,,C
U281Z4P,"Bavorská",50.05532,14.30980,"P",,0,,0,,D
U281Z6P,"Bavorská",50.05368,14.31191,"P",,0,,0,,F
U282Z1P,"Konvářka",50.05462,14.40183,"P",,0,,0,,A
U283Z1P,"Nad Džbánem",50.09394,14.33672,"P",,0,,1,,A
U283Z2P,"Nad Džbánem",50.09410,14.33720,"P",,0,,1,,B
U283Z3P,"Nad Džbánem",50.09404,14.33769,"P",,0,,0,,C
U283Z4P,"Nad Džbánem",50.09454,14.33903,"P",,0,,0,,BN
U284Z1P,"Korandova",50.02247,14.42108,"P",,0,,0,,A
U284Z2P,"Korandova",50.02270,14.42115,"P",,0,,0,,B
U285Z1P,"Korek",50.10550,14.35960,"P",,0,,0,,A
U285Z2P,"Korek",50.10607,14.36072,"P",,0,,0,,B
U286Z1P,"Háje",50.03046,14.52744,"P",,0,,0,,A
U286Z2P,"Háje",50.03045,14.52700,"P",,0,,0,,B
U286Z3P,"Háje",50.03038,14.52585,"P",,0,,0,,C
U286Z4,"Háje",50.03036,14.52538,"0",,0,,0,,D
U286Z5P,"Háje",50.03067,14.52957,"P",,0,,0,,E
U286Z5,"Háje",50.03067,14.52957,"0",,0,,0,,E
U286Z13P,"Háje",50.03038,14.52585,"P",,0,,0,,C
U286Z72,"Háje",50.03045,14.52700,"0",,0,,0,,B
U286Z101P,"Háje",50.03076,14.52627,"P",,0,U286S1,1,,1
U286Z102P,"Háje",50.03081,14.52767,"P",,0,U286S1,1,,2
U287Z3P,"Ďáblice",50.14851,14.48720,"P",,0,,0,,C
U287Z4P,"Ďáblice",50.14859,14.48682,"P",,0,,0,,D
U287Z5P,"Ďáblice",50.14923,14.48622,"P",,0,,0,,E
U287Z5,"Ďáblice",50.14923,14.48622,"B",,0,,0,,E
U287Z6P,"Ďáblice",50.14836,14.48645,"P",,0,,0,,F
U287Z6,"Ďáblice",50.14836,14.48645,"B",,0,,0,,F
U288Z1P,"Kostrounek",49.96948,14.38230,"P",,0,,0,,A
U288Z2P,"Kostrounek",49.96933,14.38208,"P",,0,,0,,B
U289Z1P,"Kotlářka",50.06956,14.36292,"P",,0,,1,,A
U289Z2P,"Kotlářka",50.06960,14.36201,"P",,0,,1,,B
U289Z3P,"Kotlářka",50.06995,14.36205,"P",,0,,1,,C
U289Z4P,"Kotlářka",50.06985,14.36359,"P",,0,,1,,D
U289Z5P,"Kotlářka",50.07000,14.36205,"P",,0,,1,,E
U289Z6P,"Kotlářka",50.06989,14.36360,"P",,0,,1,,F
U289Z7P,"Kotlářka",50.07072,14.36125,"P",,0,,0,,G
U289Z8P,"Kotlářka",50.07010,14.36122,"P",,0,,0,,H
U290Z1P,"Kovárna",50.11746,14.41660,"P",,0,,0,,A
U290Z2P,"Kovárna",50.11729,14.41658,"P",,0,,0,,B
U291Z1P,"Liběchovská",50.14413,14.47222,"P",,0,,0,,A
U291Z2P,"Liběchovská",50.14398,14.47231,"P",,0,,0,,B
U292Z1P,"Kovošrot",50.06199,14.54229,"P",,0,,0,,A
U292Z2P,"Kovošrot",50.06218,14.54203,"P",,0,,0,,B
U293Z1P,"Králova",50.15935,14.52307,"P",,0,,0,,A
U293Z1,"Králova",50.15935,14.52307,"B",,0,,0,,A
U293Z2P,"Králova",50.15944,14.52587,"P",,0,,0,,B
U293Z2,"Králova",50.15944,14.52587,"B",,0,,0,,B
U294Z1P,"Královice",50.03693,14.63558,"P",,0,,0,,A
U294Z2P,"Královice",50.03715,14.63561,"P",,0,,0,,B
U296Z1P,"Krčská",50.04365,14.44211,"P",,0,,0,,A
U296Z2P,"Krčská",50.04351,14.44291,"P",,0,,0,,B
U297Z1P,"Krčský hřbitov",50.04651,14.43964,"P",,0,,0,,A
U297Z2P,"Krčský hřbitov",50.04605,14.43925,"P",,0,,0,,B
U299Z1P,"Krematorium Strašnice",50.07732,14.48472,"P",,0,,1,,A
U299Z2P,"Krematorium Strašnice",50.07715,14.48561,"P",,0,,1,,B
U300Z1P,"Krocínka",50.11609,14.50347,"P",,0,,0,,A
U300Z2P,"Krocínka",50.11600,14.50288,"P",,0,,0,,B
U301Z1P,"Krymská",50.07198,14.44699,"P",,0,,1,,A
U301Z2P,"Krymská",50.07189,14.44781,"P",,0,,1,,B
U302Z1P,"Křížová",50.06316,14.40471,"P",,0,,1,,A
U302Z2P,"Křížová",50.06297,14.40467,"P",,0,,1,,B
U302Z3P,"Křížová",50.06266,14.40573,"P",,0,,0,,C
U302Z4P,"Křížová",50.06369,14.40549,"P",,0,,0,,D
U303Z1P,"Kublov",50.05440,14.41812,"P",,0,,1,,A
U303Z2P,"Kublov",50.05453,14.41807,"P",,0,,1,,B
U304Z1P,"Ovčí hájek",50.04642,14.34743,"P",,0,,0,,A
U304Z2P,"Ovčí hájek",50.04627,14.34790,"P",,0,,0,,B
U305Z1P,"Kuchyňka",50.11654,14.44933,"P",,0,,0,,A
U305Z2P,"Kuchyňka",50.11668,14.44879,"P",,0,,0,,B
U306Z1P,"Nemocnice Motol",50.07475,14.34045,"P",,0,,0,,A
U306Z1,"Nemocnice Motol",50.07475,14.34045,"0",,0,,0,,A
U306Z2P,"Nemocnice Motol",50.07413,14.33908,"P",,0,,0,,B
U306Z2,"Nemocnice Motol",50.07413,14.33908,"0",,0,,0,,B
U306Z3,"Nemocnice Motol",50.07521,14.34136,"0",,0,,0,,C
U306Z101P,"Nemocnice Motol",50.07555,14.34217,"P",,0,U306S1,1,,1
U306Z102P,"Nemocnice Motol",50.07522,14.34086,"P",,0,U306S1,1,,2
U307Z1P,"Na Proutcích",50.01325,14.50278,"P",,0,,0,,A
U307Z2P,"Na Proutcích",50.01313,14.50265,"P",,0,,0,,B
U308Z1P,"Divadlo Gong",50.10680,14.48860,"P",,0,,1,,A
U308Z2P,"Divadlo Gong",50.10654,14.48809,"P",,0,,1,,B
U309Z1P,"Kunratice",50.01291,14.48829,"P",,0,,0,,A
U309Z2P,"Kunratice",50.01349,14.48673,"P",,0,,0,,B
U310Z1P,"Kutnohorská",50.06365,14.55256,"P",,0,,0,,A
U310Z1,"Kutnohorská",50.06365,14.55256,"0",,0,,0,,A
U310Z2P,"Kutnohorská",50.06443,14.55131,"P",,0,,0,,B
U310Z2,"Kutnohorská",50.06443,14.55131,"0",,0,,0,,B
U311Z1P,"Kvasinská",50.06256,14.64240,"P",,0,,0,,A
U311Z1,"Kvasinská",50.06256,14.64240,"B",,0,,0,,A
U311Z2P,"Kvasinská",50.06299,14.64268,"P",,0,,0,,B
U311Z2,"Kvasinská",50.06299,14.64268,"B",,0,,0,,B
U311Z3,"Kvasinská",50.06264,14.64260,"B",,0,,0,,C
U311Z4P,"Kvasinská",50.06275,14.64303,"P",,0,,0,,D
U311Z4,"Kvasinská",50.06275,14.64303,"B",,0,,0,,D
U312Z1P,"Květnová",50.14277,14.47790,"P",,0,,0,,A
U312Z2P,"Květnová",50.14265,14.47802,"P",,0,,0,,B
U313Z1P,"Kyje",50.09795,14.54942,"P",,0,,0,,A
U313Z2P,"Kyje",50.09763,14.54890,"P",,0,,0,,B
U314Z1P,"Kyselova",50.12618,14.46302,"P",,0,,1,,A
U314Z2P,"Kyselova",50.12614,14.46392,"P",,0,,1,,B
U315Z1P,"Lahovice",49.98987,14.39870,"P",,0,,0,,A
U315Z1,"Lahovice",49.98987,14.39870,"0",,0,,0,,A
U315Z2P,"Lahovice",49.98643,14.39770,"P",,0,,0,,B
U315Z2,"Lahovice",49.98643,14.39770,"0",,0,,0,,B
U316Z1P,"Lahovický most",49.99543,14.39808,"P",,0,,0,,A
U317Z1P,"Lahovičky",50.00006,14.39568,"P",,0,,0,,A
U317Z1,"Lahovičky",50.00006,14.39568,"0",,0,,0,,A
U317Z2P,"Lahovičky",50.00028,14.39592,"P",,0,,0,,B
U317Z2,"Lahovičky",50.00028,14.39592,"0",,0,,0,,B
U317Z11P,"Lahovičky",50.00225,14.40138,"P",,0,,0,,K
U318Z1P,"Sídliště Jahodnice",50.08866,14.55099,"P",,0,,0,,A
U318Z2P,"Sídliště Jahodnice",50.08895,14.55023,"P",,0,,0,,B
U319Z1P,"Laurová",50.06104,14.39767,"P",,0,,1,,A
U319Z2P,"Laurová",50.06113,14.39736,"P",,0,,1,,B
U319Z3P,"Laurová",50.06134,14.39990,"P",,0,,0,,C
U319Z4P,"Laurová",50.06144,14.39958,"P",,0,,0,,D
U319Z11P,"Laurová",50.06104,14.39767,"P",,0,,1,,A
U319Z12P,"Laurová",50.06113,14.39736,"P",,0,,1,,B
U320Z1P,"Zentiva",50.06152,14.54618,"P",,0,,0,,A
U320Z2P,"Zentiva",50.06166,14.54645,"P",,0,,0,,B
U321Z1P,"Dejvická",50.10033,14.39148,"P",,0,,1,,A
U321Z2P,"Dejvická",50.10037,14.39061,"P",,0,,1,,B
U321Z3P,"Vítězné náměstí",50.09953,14.39549,"P",,0,,1,,C
U321Z4P,"Vítězné náměstí",50.10007,14.39553,"P",,0,,1,,D
U321Z5P,"Dejvická",50.10086,14.39420,"P",,0,,0,,E
U321Z5,"Dejvická",50.10086,14.39420,"0",,0,,0,,E
U321Z6P,"Dejvická",50.10137,14.39503,"P",,0,,0,,F
U321Z7P,"Dejvická",50.10149,14.39496,"P",,0,,0,,G
U321Z7,"Dejvická",50.10149,14.39496,"0",,0,,0,,G
U321Z9,"Dejvická",50.10059,14.39268,"0",,0,,0,,I
U321Z12P,"Dejvická",50.10109,14.39213,"P",,0,,0,,L
U321Z13P,"Dejvická",50.10255,14.39410,"P",,0,,0,,M
U321Z18,"Dejvická",50.10060,14.39341,"0",,0,,0,,R
U321Z21P,"Vítězné náměstí",50.09958,14.39538,"P",,0,,0,,T
U321Z22P,"Vítězné náměstí",50.09979,14.39569,"P",,0,,0,,U
U321Z74,"Dejvická",50.10060,14.39341,"0",,0,,0,,R
U321Z81,"Vítězné náměstí",50.09958,14.39538,"0",,0,,0,,T
U321Z82,"Vítězné náměstí",50.09979,14.39569,"0",,0,,0,,U
U321Z101P,"Dejvická",50.10042,14.39317,"P",,0,U321S1,1,U321L2,1
U321Z102P,"Dejvická",50.10051,14.39316,"P",,0,U321S1,1,U321L2,2
U322Z1P,"Lešanská",50.04583,14.48290,"P",,0,,0,,A
U322Z2P,"Lešanská",50.04604,14.48301,"P",,0,,0,,B
U322Z3P,"Lešanská",50.04550,14.48467,"P",,0,,0,,C
U323Z1P,"Sportovní centrum Kbely",50.13508,14.54437,"P",,0,,0,,A
U323Z1,"Sportovní centrum Kbely",50.13508,14.54437,"0",,0,,0,,A
U323Z3P,"Sportovní centrum Kbely",50.13494,14.54323,"P",,0,,0,,C
U323Z3,"Sportovní centrum Kbely",50.13494,14.54323,"0",,0,,0,,C
U324Z1P,"Letenské náměstí",50.09995,14.42409,"P",,0,,1,,A
U324Z2P,"Letenské náměstí",50.10000,14.42312,"P",,0,,1,,B
U325Z1P,"Rychnovská",50.13550,14.51422,"P",,0,,0,,A
U325Z2P,"Rychnovská",50.13475,14.51385,"P",,0,,0,,B
U325Z81,"Rychnovská",50.13550,14.51422,"0",,0,,0,,A
U325Z82,"Rychnovská",50.13475,14.51385,"0",,0,,0,,B
U326Z1P,"Staré Letňany",50.13797,14.51705,"P",,0,,0,,A
U326Z2P,"Staré Letňany",50.13782,14.51680,"P",,0,,0,,B
U327Z1P,"Toužimská",50.13635,14.52240,"P",,0,,0,,A
U327Z1,"Toužimská",50.13635,14.52240,"0",,0,,0,,A
U327Z2P,"Toužimská",50.13620,14.52302,"P",,0,,0,,B
U327Z2,"Toužimská",50.13620,14.52302,"0",,0,,0,,B
U328Z1P,"Lhotecký les",50.01560,14.43718,"P",,0,,0,,A
U328Z2P,"Lhotecký les",50.01570,14.43733,"P",,0,,0,,B
U329Z1P,"Lhotka",50.02105,14.43835,"P",,0,,0,,A
U329Z2P,"Lhotka",50.02079,14.43832,"P",,0,,0,,B
U330Z1P,"Libeňská",50.13660,14.43015,"P",,0,,0,,A
U330Z2P,"Libeňská",50.13772,14.42993,"P",,0,,0,,B
U331Z1P,"Libeňský most",50.10345,14.46488,"P",,0,,2,,A
U331Z2P,"Libeňský most",50.10340,14.46574,"P",,0,,2,,B
U332Z1P,"Střížkov",50.12598,14.48889,"P",,0,,0,,A
U332Z2P,"Střížkov",50.12587,14.48960,"P",,0,,0,,B
U332Z3P,"Střížkov",50.12692,14.48925,"P",,0,,0,,C
U332Z4P,"Střížkov",50.12697,14.48864,"P",,0,,0,,D
U332Z101P,"Střížkov",50.12579,14.48993,"P",,0,U332S1,1,,1
U332Z102P,"Střížkov",50.12655,14.48916,"P",,0,U332S1,1,,2
U333Z1P,"Líbeznická",50.12873,14.45554,"P",,0,,2,,A
U333Z2P,"Líbeznická",50.12917,14.45547,"P",,0,,2,,B
U334Z1P,"Libocká",50.08697,14.32951,"P",,0,,0,,A
U334Z2P,"Libocká",50.08656,14.32898,"P",,0,,0,,B
U335Z1P,"Libuš",50.00787,14.46300,"P",,0,,0,,A
U335Z1,"Libuš",50.00787,14.46300,"B",,0,,0,,A
U335Z2P,"Libuš",50.00834,14.46275,"P",,0,,0,,B
U335Z2,"Libuš",50.00834,14.46275,"B",,0,,0,,B
U336Z1P,"Nové náměstí",50.03110,14.59935,"P",,0,,0,,A
U336Z1,"Nové náměstí",50.03110,14.59935,"B",,0,,0,,A
U336Z2P,"Nové náměstí",50.03214,14.59813,"P",,0,,0,,B
U336Z2,"Nové náměstí",50.03214,14.59813,"B",,0,,0,,B
U336Z3P,"Nové náměstí",50.03255,14.59728,"P",,0,,0,,C
U336Z3,"Nové náměstí",50.03255,14.59728,"B",,0,,0,,C
U336Z4P,"Nové náměstí",50.03093,14.59726,"P",,0,,0,,D
U337Z3P,"Lihovar",50.05029,14.41014,"P",,0,,0,,C
U337Z3,"Lihovar",50.05029,14.41014,"0",,0,,0,,C
U337Z4P,"Lihovar",50.05077,14.41081,"P",,0,,0,,D
U337Z4,"Lihovar",50.05077,14.41081,"0",,0,,0,,D
U337Z7P,"Lihovar",50.04924,14.40804,"P",,0,,1,,G
U337Z8P,"Lihovar",50.04861,14.40852,"P",,0,,1,,H
U337Z11P,"Lihovar",50.04865,14.41084,"P",,0,,0,,K
U338Z1P,"Jakobiho",50.03308,14.55935,"P",,0,,0,,A
U338Z1,"Jakobiho",50.03308,14.55935,"0",,0,,0,,A
U338Z2P,"Jakobiho",50.03342,14.55977,"P",,0,,0,,B
U338Z2,"Jakobiho",50.03342,14.55977,"0",,0,,0,,B
U339Z1P,"Lipanská",50.08392,14.45371,"P",,0,,2,,A
U339Z2P,"Lipanská",50.08401,14.45316,"P",,0,,2,,B
U340Z1P,"Lipany",49.99942,14.61776,"P",,0,,0,,A
U340Z2P,"Lipany",49.99939,14.61795,"P",,0,,0,,B
U341Z1P,"Škola Lipence",49.96068,14.35610,"P",,0,,0,,A
U341Z2P,"Škola Lipence",49.96068,14.35635,"P",,0,,0,,B
U342Z1P,"Lipnická",50.11311,14.56017,"P",,0,,0,,A
U342Z2P,"Lipnická",50.11200,14.55855,"P",,0,,0,,B
U343Z1P,"Lísek",50.04262,14.45633,"P",,0,,0,,A
U343Z2P,"Lísek",50.04268,14.45710,"P",,0,,0,,B
U344Z1P,"Litochlebské náměstí",50.03150,14.50542,"P",,0,,0,,A
U344Z2P,"Litochlebské náměstí",50.03192,14.50502,"P",,0,,0,,B
U344Z3P,"Litochlebské náměstí",50.03240,14.50763,"P",,0,,0,,C
U344Z4P,"Litochlebské náměstí",50.03217,14.50727,"P",,0,,0,,D
U345Z1P,"Katovická",50.13213,14.42790,"P",,0,,0,,A
U345Z2P,"Katovická",50.13209,14.42825,"P",,0,,0,,B
U346Z1P,"Lohenická",50.14955,14.58782,"P",,0,,0,,A
U346Z1,"Lohenická",50.14955,14.58782,"B",,0,,0,,A
U346Z2P,"Lohenická",50.14852,14.58595,"P",,0,,0,,B
U346Z2,"Lohenická",50.14852,14.58595,"B",,0,,0,,B
U347Z1P,"Lochkov",50.00319,14.35257,"P",,0,,0,,A
U347Z1,"Lochkov",50.00319,14.35257,"0",,0,,0,,A
U347Z2P,"Lochkov",50.00278,14.35290,"P",,0,,0,,B
U347Z2,"Lochkov",50.00278,14.35290,"0",,0,,0,,B
U348Z1P,"Multiaréna Praha",50.10310,14.49335,"P",,0,,1,,A
U348Z2P,"Multiaréna Praha",50.10268,14.49583,"P",,0,,1,,B
U349Z1P,"Lomnická",50.08752,14.56355,"P",,0,,0,,A
U349Z2P,"Lomnická",50.08767,14.56254,"P",,0,,0,,B
U350Z1P,"Lotyšská",50.10349,14.39491,"P",,0,,1,,A
U350Z2P,"Lotyšská",50.10418,14.39503,"P",,0,,1,,B
U350Z3P,"Lotyšská",50.10523,14.39495,"P",,0,,0,,C
U350Z3,"Lotyšská",50.10523,14.39495,"0",,0,,0,,C
U350Z4P,"Lotyšská",50.10485,14.39474,"P",,0,,0,,D
U350Z4,"Lotyšská",50.10485,14.39474,"0",,0,,0,,D
U351Z1P,"Poliklinika Prosek",50.12824,14.49257,"P",,0,,0,,A
U351Z2P,"Poliklinika Prosek",50.12822,14.49213,"P",,0,,0,,B
U352Z1P,"Lysolaje",50.12693,14.36675,"P",,0,,0,,A
U352Z1,"Lysolaje",50.12693,14.36675,"B",,0,,0,,A
U352Z2P,"Lysolaje",50.12674,14.36730,"P",,0,,0,,B
U352Z3P,"Lysolaje",50.12650,14.36818,"P",,0,,0,,C
U352Z3,"Lysolaje",50.12650,14.36818,"B",,0,,0,,C
U353Z1P,"Metodějova",50.02616,14.52144,"P",,0,,0,,A
U353Z2P,"Metodějova",50.02616,14.52082,"P",,0,,0,,B
U354Z1P,"Jana Masaryka",50.07351,14.44068,"P",,0,,1,,A
U354Z2P,"Jana Masaryka",50.07307,14.44149,"P",,0,,1,,B
U355Z1P,"Malá Chuchle",50.02481,14.39448,"P",,0,,0,,A
U355Z1,"Malá Chuchle",50.02481,14.39448,"0",,0,,0,,A
U355Z2P,"Malá Chuchle",50.02517,14.39498,"P",,0,,0,,B
U355Z2,"Malá Chuchle",50.02517,14.39498,"0",,0,,0,,B
U356Z1P,"Archeologická",50.04357,14.33688,"P",,0,,0,,A
U356Z2P,"Archeologická",50.04467,14.33875,"P",,0,,0,,B
U357Z1P,"Malešická",50.08628,14.48200,"P",,0,,0,,A
U357Z2P,"Malešická",50.08673,14.48194,"P",,0,,0,,B
U358Z1P,"Malešická továrna",50.07730,14.52428,"P",,0,,1,,A
U358Z2P,"Malešická továrna",50.07718,14.52524,"P",,0,,1,,B
U358Z3P,"Malešická továrna",50.07705,14.52628,"P",,0,,0,,C
U358Z3,"Malešická továrna",50.07705,14.52628,"0",,0,,0,,C
U358Z4P,"Malešická továrna",50.07735,14.52591,"P",,0,,0,,D
U358Z4,"Malešická továrna",50.07735,14.52591,"0",,0,,0,,D
U359Z1P,"Malešické náměstí",50.08463,14.51038,"P",,0,,0,,A
U359Z2P,"Malešické náměstí",50.08477,14.51093,"P",,0,,0,,B
U359Z3P,"Malešické náměstí",50.08562,14.51224,"P",,0,,0,,C
U360Z1P,"Malostranská",50.09036,14.41010,"P",,0,,1,,A
U360Z2P,"Malostranská",50.09095,14.40999,"P",,0,,1,,B
U360Z3P,"Malostranská",50.09147,14.41020,"P",,0,,2,,C
U360Z10P,"Malostranská",50.09092,14.41004,"P",,0,,0,,J
U360Z101P,"Malostranská",50.09127,14.40933,"P",,0,U360S1,2,,1
U360Z102P,"Malostranská",50.09217,14.40910,"P",,0,U360S1,2,,2
U361Z1P,"Malostranské náměstí",50.08798,14.40433,"P",,0,,1,,A
U361Z2P,"Malostranské náměstí",50.08827,14.40448,"P",,0,,1,,B
U361Z4P,"Malostranské náměstí",50.08784,14.40461,"P",,0,,0,,D
U361Z6P,"Malostranské náměstí",50.08786,14.40424,"P",,0,,0,,F
U362Z1P,"Malovanka",50.08559,14.38250,"P",,0,,1,,A
U362Z2P,"Malovanka",50.08553,14.38165,"P",,0,,1,,B
U362Z9P,"Malovanka",50.08557,14.38335,"P",,0,,0,,I
U362Z10P,"Malovanka",50.08537,14.38318,"P",,0,,0,,J
U362Z12P,"Malovanka",50.08548,14.38078,"P",,0,,0,,L
U363Z1P,"Malvazinky",50.06497,14.38830,"P",,0,,0,,A
